Date,Close, Volume, Open, High, Low
10/1/12,1783.3,176570,1773.7,1794.4,1765.7
9/28/12,1773.9,138967,1780,1785.9,1769.5
9/27/12,1780.5,160329,1756.3,1782.9,1753.2
9/26/12,1753.6,175856,1762.7,1768.4,1738.3
9/25/12,1766.4,139660,1766.2,1777.9,1761
9/24/12,1764.6,127729,1774.7,1775.3,1757.9
9/21/12,1778,168544,1770.2,1790,1769.1
9/20/12,1770.2,134158,1772.4,1774.9,1757.7
9/19/12,1771.7,145475,1773.4,1781.8,1764.2
9/18/12,1771.2,145317,1764.2,1775.9,1753.2
9/17/12,1770.6,106516,1773.5,1778.9,1757.5
9/14/12,1772.7,167251,1770,1780.2,1767.7
9/13/12,1772.1,233796,1745,1775,1720
9/12/12,1733.7,155259,1734.5,1749.5,1727.3
9/11/12,1734.9,97959,1728.7,1740.5,1728
9/10/12,1731.8,96344,1735,1742.3,1729.2
9/7/12,1740.5,195919,1703.7,1745.4,1691.3
9/6/12,1705.6,160615,1695.7,1716.9,1693.7
9/5/12,1694,92746,1697.6,1698.4,1689.6
9/4/12,1696,159973,1693.8,1701.6,1687.6
8/31/12,1687.6,170034,1657.8,1691.8,1647.1
8/30/12,1657.1,87283,1665.4,1666.7,1652.3
8/29/12,1663,94659,1668.8,1672.5,1654.4
8/28/12,1669.7,96821,1666,1674.9,1659.1
8/27/12,1675.6,70121,1673.2,1679.3,1666.2
8/24/12,1672.9,92832,1671,1676.3,1665.1
8/23/12,1672.8,141647,1654.5,1677.5,1654.5
8/22/12,1640.5,121684,1640.2,1657.9,1636.3
8/21/12,1642.9,117358,1623.1,1643.6,1620.8
8/20/12,1623,65184,1618.5,1624.7,1611.8
8/17/12,1619.4,70760,1616.7,1623,1613.3
8/16/12,1619.2,100219,1605.8,1622,1603
8/15/12,1606.6,90081,1601.2,1608.8,1592.1
8/14/12,1602.4,108844,1593.7,1618.9,1593.6
8/13/12,1612.6,88830,1624.7,1628.2,1609.7
8/10/12,1622.8,103076,1620.2,1629.7,1606.6
8/9/12,1620.2,63817,1615.1,1621,1612.2
8/8/12,1616,79725,1614.7,1619.5,1605.9
8/7/12,1612.8,78,1614.7,1615,1614.4
8/6/12,1616.2,71331,1607.7,1618.4,1605.3
8/3/12,1609.3,114527,1592.3,1609.9,1588.5
8/2/12,1590.7,147508,1602.8,1618.8,1586.3
8/1/12,1607.3,138466,1612.3,1621.8,1595
7/31/12,1614.6,6673,1614.5,1614.5,1614.5
7/30/12,1624,98369,1618.3,1630,1617.6
7/27/12,1622.7,107433,1620.5,1633.3,1615.4
7/26/12,1619.8,56503,1610.1,1626.2,1604.9
7/25/12,1612.7,48646,1584.7,1614.5,1582.6
7/24/12,1576.2,138006,1575.9,1584,1567.8
7/23/12,1577.4,128780,1581.6,1582.4,1562
7/20/12,1582.8,110014,1581,1586.7,1572.6
7/19/12,1580.4,113801,1573,1591.5,1572.1
7/18/12,1570.8,117918,1583,1585.7,1567.2
7/17/12,1589.5,132334,1588.6,1598.8,1571
7/16/12,1591.6,88912,1591.5,1594.6,1577.2
7/13/12,1592,115371,1571.2,1596.5,1565.6
7/12/12,1565.3,147403,1576.3,1577.8,1554.4
7/11/12,1575.7,124422,1565.8,1583.1,1565.8
7/10/12,1579.8,134889,1589.1,1601.3,1564.4
7/9/12,1589.1,86555,1582.4,1589.9,1589.2
7/6/12,1578.9,152823,1605.2,1586.5,1576.5
7/5/12,1609.4,158228,1615.9,1624.4,1597.5
7/3/12,1621.8,103160,1597.5,1625.3,1595.3
7/2/12,1597.7,92522,1599.6,1602.9,1587.6
6/29/12,1604.2,175682,1551.8,1607.6,1551.3
6/28/12,1550.4,127954,1574.6,1579.6,1548.2
6/27/12,1578.4,109824,1572.6,1584,1563.2
6/26/12,1574.9,94557,1588.4,1588.4,1568.3
6/25/12,1588.4,104937,1572.6,1589,1566.9
6/22/12,1566.9,110625,1565.7,1572.9,1559
6/21/12,1565.5,15315,1565.5,1565.5,1565.5
6/20/12,1615.8,199483,1619.3,1623.6,1591.2
6/19/12,1623.2,115240,1627.3,1634.3,1618.2
6/18/12,1627,113625,1606.9,1631.1,1606.9
6/15/12,1628.1,112994,1624,1634.5,1620.8
6/14/12,1619.6,132247,1619,1628.9,1610.5
6/13/12,1619.4,121539,1611.1,1625.8,1607
6/12/12,1613.8,140522,1595.4,1618.8,1587.1
6/11/12,1596.8,109042,1602.8,1609.3,1582.8
6/8/12,1591.4,145673,1556.4,1596,1556.4
6/7/12,1588,236045,1604.9,1630.5,1580.1
6/6/12,1634.2,166315,1618.5,1642.3,1614.8
6/5/12,1616.9,90890,1619.9,1624.8,1613.4
6/4/12,1613.9,125017,1626.8,1629.5,1610
6/1/12,1622.1,281389,1561.8,1631.2,1546.2
5/31/12,1564.2,163872,1567,1574.3,1553.5
5/30/12,1565.7,249445,1555.8,1570.8,1533.3
5/29/12,1551,180650,1576,1584.4,1549.7
5/25/12,1571.2,52218,1559.8,1576,1553.2
5/24/12,1557.5,181915,1560.8,1577.6,1551.1
5/23/12,1548.4,229899,1567.4,1568.5,1533.1
5/22/12,1576.6,154619,1593,1594.4,1567.7
5/21/12,1588.7,128270,1590.2,1599,1584.7
5/18/12,1591.9,159450,1574.5,1597.4,1567.8
5/17/12,1574.9,197924,1538.6,1579.7,1538.4
5/16/12,1536.6,236556,1544.9,1551.9,1526.8
5/15/12,1557.1,145361,1557.2,1564.1,1543.4
5/14/12,1561,147679,1563.1,1565.3,1556.5
5/11/12,1584,139361,1593.5,1595.2,1573.2
5/10/12,1595.5,129308,1589.7,1602.1,1585.8
5/9/12,1594.2,192515,1587,1606.8,1579.8
5/8/12,1604.5,198535,1617,1639.5,1595.6
5/7/12,1639.1,86278,1643.3,1643.3,1632.5
5/4/12,1645.2,135813,1636.4,1647.8,1627.2
5/3/12,1634.8,138919,1654,1654.3,1631.4
5/2/12,1654,123296,1663,1663.7,1646.5
5/1/12,1662.4,97347,1669.4,1672.3,1657.6
4/30/12,1664.2,107438,1646.2,1667,1653
4/27/12,1664.8,92014,1660,1668.3,1651.1
4/26/12,1660.5,114549,1652.5,1661.7,1642.5
4/25/12,1642.3,154785,1625.8,1647.1,1625.5
4/24/12,1643.8,98334,1643.2,1650,1634.6
4/23/12,1632.6,114969,1629.8,1644.2,1623.9
4/20/12,1642.8,81092,1643.2,1648.1,1639.2
4/19/12,1641.4,150191,1650,1652.1,1638.5
4/18/12,1639.6,96183,1642.7,1655.2,1638.7
4/17/12,1651.1,132004,1654,1658.4,1635.4
4/16/12,1649.7,107035,1658.7,1659,1642.1
4/13/12,1660.2,118450,1668.7,1679.1,1650.3
4/12/12,1680.6,124608,1657.2,1681.2,1651.6
4/11/12,1660.3, N/A,1659,1660.3,1660.3
4/10/12,1660.7,163004,1643,1664.3,1632.9
4/9/12,1643.9,76774,1648,1649.9,1636.7
4/5/12,1630.1,111039,1628.2,1634.6,1621.1
4/4/12,1614.1,177240,1620,1649.5,1613.4
4/3/12,1672,141333,1681.5,1682.6,1640.2
4/2/12,1679.7,99821,1670,1685.3,1664.4
3/30/12,1671.9,99248,1669,1672.5,1661.5
3/29/12,1654.9,147012,1664,1666.9,1646.8
3/28/12,1660.5,149344,1677,1686.3,1656.7
3/27/12,1687.7,68965,1692.3,1699.4,1681.9
3/26/12,1688.2,61238,1665.3,1694.4,1657.6
3/23/12,1662.4,133653,1652,1666,1641.9
3/22/12,1642.5,159235,1649.6,1643.5,1632
3/21/12,1650.3,129792,1650.8,1661.7,1646.3
3/20/12,1647,139752,1646.8,1664.7,1641.3
3/19/12,1667.3,121160,1653.8,1667.8,1653.8
3/16/12,1655.8,147606,1657.8,1664.9,1639.7
3/15/12,1659.5,164548,1646,1666.8,1636.5
3/14/12,1642.9,248434,1643.8,1682.7,1634.8
3/13/12,1694.2,182012,1689,1706.2,1667.7
3/12/12,1699.8,140864,1700,1717.4,1693.2
3/9/12,1711.5,189466,1700.5,1714.7,1681.7
3/8/12,1698.7,142767,1700,1704.4,1693.8
3/7/12,1683.9,136624,1679.5,1688.6,1671.8
3/6/12,1672.1,219039,1707.4,1709.8,1663.8
3/5/12,1703.9,147316,1712.4,1717.8,1694.6
3/2/12,1709.8,132280,1719.7,1725.1,1705.8
3/1/12,1722.2,215230,1695.6,1727,1712.3
2/29/12,1711.3,298557,1742,1783,1703.9
2/28/12,1788.4,147019,1770.2,1791.4,1767.1
2/27/12,1774.9,123353,1776.8,1780.8,1763.2
2/24/12,1776.4,128442,1778.7,1784.3,1771.8
2/23/12,1786.3,137360,1785.5,1788.9,1773.8
2/22/12,1771.3,158575,1761.4,1783.3,1750.8
2/21/12,1758.5,185665,1743,1759.3,1743
2/17/12,1725.9,108897,1730.4,1737.4,1718.6
2/16/12,1728.4,154226,1730.1,1731.6,1706.8
2/15/12,1728.1,133007,1733,1739.2,1720.3
2/14/12,1717.7,136441,1724,1729.7,1714
2/13/12,1724.9,99400,1730.4,1735.4,1718.1
2/10/12,1725.3,164918,1710,1737.2,1706.7
2/9/12,1741.2,149251,1734.4,1755.1,1728.1
2/8/12,1731.3,137392,1746.8,1754.7,1726.8
2/7/12,1748.4,150279,1717.7,1752.6,1712.6
2/6/12,1724.9,127073,1731,1740.9,1714.4
2/3/12,1740.3,176908,1752.5,1765.9,1727.4
2/2/12,1759.3,129522,1749.8,1763.8,1743.7
2/1/12,1749.5,112703,1739.8,1754,1735.4
1/31/12,1740.4,142949,1745,1750.6,1729.1
1/30/12,1734.4,122094,1730.6,1742.8,1719.2
1/27/12,1735.4,127684,1722,1739.4,1717.3
1/26/12,1729.9,91933,1719.5,1733.6,1706.3
1/25/12,1700.1,220212,1656.8,1710.9,1649.2
1/24/12,1664.5,124052,1666.5,1670.3,1662.9
1/23/12,1678.3,116050,1671,1681.8,1663
1/20/12,1664,118316,1657,1666.7,1645.2
1/19/12,1654.5,119707,1656.5,1670.4,1649.4
1/18/12,1659.9,137942,1651.5,1662.8,1643
1/17/12,1655.6,170753,1660.8,1667.9,1642.1
1/13/12,1630.8,153742,1643,1650.5,1625.9
1/12/12,1647.7,131221,1655,1662.5,1644.6
1/11/12,1639.6,127761,1632.4,1648,1631
1/10/12,1631.5,149830,1637.5,1637.5,1631.9
1/9/12,1608.1,121346,1617.7,1624.4,1605.8
1/6/12,1616.8,145358,1624.8,1632.1,1609.4
1/5/12,1620.1,160685,1614.4,1626.7,1597.7
1/4/12,1612.7,142321,1600.2,1619.7,1593.9
1/3/12,1600.5,97844,1592,1608.5,1567.8
12/30/11,1566.8,87056,1569.2,1582.7,1547.2
12/29/11,1540.9,120581,1557.1,1562.7,1523.9
12/28/11,1564.1,102723,1593.9,1594.6,1551.4
12/27/11,1595.5,41379,1609.2,1609.2,1591.1
12/23/11,1606,36192,1609.8,1615.6,1604.3
12/22/11,1610.6,85156,1606.2,1618.6,1599.7
12/21/11,1613.6,110085,1615,1643.7,1607.8
12/20/11,1617.6,90207,1608,1620.3,1594.1
12/19/11,1596.7,105996,1607.5,1610.8,1585.7
12/16/11,1597.9,121030,1598.1,1603.5,1572.9
12/15/11,1577.2,171915,1590,1596.4,1562.7
12/14/11,1586.9,256064,1623,1644.9,1566.5
12/13/11,1663.1,158068,1668,1681.5,1627.8
12/12/11,1668.2,150769,1679.5,1718.6,1661
12/9/11,1716.8,98426,1714,1727.9,1705
12/8/11,1713.4,157854,1728,1760.3,1707.9
12/7/11,1744.8,96325,1733,1746.7,1724.1
12/6/11,1731.8,120918,1727.2,1736.9,1705.9
12/5/11,1734.5,108799,1751,1758.8,1721.6
12/2/11,1751.3,100880,1754.8,1767,1741.8
12/1/11,1739.8,105627,1752,1758,1737.2
11/30/11,1750.3,169593,1753,1753.9,1704.4
11/29/11,1718.9,132425,1711.8,1724.1,1707.2
11/28/11,1714.5,130861,1717.3,1724.5,1686.7
11/25/11,1688.5,62956,1680,1701.4,1675.4
11/23/11,1695.9,157440,1695,1710.8,1678
11/22/11,1702.4,153819,1688,1706.3,1668.8
11/21/11,1678.6,187860,1709,1727.2,1667.3
11/18/11,1725.1,135052,1721.5,1730.3,1714.1
11/17/11,1720.2,191567,1744,1768,1711.1
11/16/11,1774.3,156840,1772,1784.8,1754.1
11/15/11,1782.2,118812,1773.5,1785,1769.7
11/14/11,1778.4,82079,1784.6,1797.6,1774.8
11/11/11,1788.1,95905,1769.8,1790,1746
11/10/11,1759.6,160931,1771,1763.9,1746.1
11/9/11,1791.6,142538,1786,1797.7,1765.4
11/8/11,1799.2,120498,1796.2,1804.3,1778.3
11/7/11,1791.1,133191,1780,1797.3,1754
11/4/11,1756.1,82261,1761.5,1766.5,1750.1
11/3/11,1765.1,140761,1755.9,1769.2,1724
11/2/11,1729.6,130854,1729,1745.6,1715.5
11/1/11,1711.8,161322,1688,1721.5,1687
10/31/11,1725.2,114727,1721,1746.5,1705.6
10/28/11,1747.2,96678,1743.5,1753.9,1733.6
10/27/11,1747.7,139968,1727.5,1751.3,1707.2
10/26/11,1723.5,139558,1723,1728,1696.5
10/25/11,1700.4,173805,1655,1710.4,1651.2
10/24/11,1652.3,100619,1662,1663.2,1636.6
10/21/11,1636.1,112449,1644.3,1649.7,1612.8
10/20/11,1612.9,173469,1621.5,1646.1,1604.9
10/19/11,1647,106693,1655,1666.8,1641.1
10/18/11,1652.8,168543,1646.4,1678.2,1628.3
10/17/11,1676.6,104379,1685.8,1696.6,1666.7
10/14/11,1683,90376,1682,1685.3,1662.6
10/13/11,1668.5,104535,1667.4,1686,1654.3
10/12/11,1682.6,105109,1681,1693.8,1662.1
10/11/11,1661,101736,1667.5,1686.7,1655.5
10/10/11,1670.8,83202,1670,1676.7,1639.9
10/7/11,1635.8,119121,1640.3,1668,1627.6
10/6/11,1653.2,115129,1640.5,1656.9,1633.2
10/5/11,1641.6,143873,1626,1648.7,1599.5
10/4/11,1616,182397,1657,1680.3,1597.6
10/3/11,1657.7,129188,1655,1666.4,1620
9/30/11,1622.3,137124,1619.5,1632.5,1614
9/29/11,1617.3,171371,1615.5,1637.1,1585
9/28/11,1618.1,190373,1646,1651.9,1600.5
9/27/11,1652.5,205142,1661.7,1669.2,1646.1
9/26/11,1594.8,348181,1634,1634,1590.6
9/23/11,1639.8,332856,1739,1757.8,1631.7
9/22/11,1741.7,254236,1741,1789,1723.3
9/21/11,1808.1,167297,1800,1817.8,1781.7
9/20/11,1809.1,157840,1788,1814,1788
9/19/11,1778.9,172003,1820,1831.4,1772.9
9/16/11,1814.7,170617,1795.3,1824.1,1765.5
9/15/11,1781.4,219202,1785.5,1829.7,1775.5
9/14/11,1826.5,153145,1827.2,1848,1814.8
9/13/11,1830.1,174795,1825,1847.2,1797.4
9/12/11,1813.3,210715,1862.2,1865.2,1804.3
9/9/11,1859.5,250860,1861,1889,1825.8
9/8/11,1857.5,205878,1849,1873.3,1845.8
9/7/11,1817.6,291976,1813.5,1883.2,1795.1
9/6/11,1873.3,387937,1891.8,1923.6,1862.1
9/2/11,1876.9,167283,1870.5,1887.4,1827
9/1/11,1829.1,127741,1824,1833.4,1816.3
8/31/11,1831.7,152348,1817.7,1842.3,1814
8/30/11,1829.8,170289,1828.3,1839.9,1786.2
8/29/11,1791.6,175309,1840,1841.5,1778.9
8/26/11,1797.3,237412,1776.4,1816.6,1760
8/25/11,1763.2,339102,1740,1770.7,1705.4
8/24/11,1757.3,391426,1835,1840,1753.3
8/23/11,1861.3,330525,1885,1915,1830
8/22/11,1891.9,226364,1865.4,1898,1860.3
8/19/11,1852.2,252626,1854,1880.9,1824.5
8/18/11,1822,197469,1818,1830.6,1786.8
8/17/11,1793.8,125321,1790,1797.6,1781.8
8/16/11,1785,148533,1780.8,1789.2,1763.6
8/15/11,1758,110191,1741.3,1767.8,1730.9
8/12/11,1742.6,188418,1733,1770.9,1725.9
8/11/11,1751.5,305810,1759.5,1817.5,1735
8/10/11,1784.3,266572,1776,1800.2,1740.4
8/9/11,1743,345244,1750,1782.1,1717.8
8/8/11,1713.2,251866,1689,1723.2,1684.9
8/5/11,1651.8,193731,1662,1666.5,1660
8/4/11,1659,282851,1678,1679.8,1650.5
8/3/11,1666.3,182215,1669.3,1670.5,1664.5
8/2/11,1644.5,144790,1640,1656.5,1618.8
8/1/11,1621.7,142455,1620.5,1634.5,1608.6
7/29/11,1631.2,133847,1626,1635.1,1613
7/28/11,1616.2,143850,1619.5,1619.5,1607.4
7/27/11,1617.3,153171,1627.5,1629,1611
7/26/11,1619.3,93526,1616.1,1621.8,1610.4
7/25/11,1614.4,60401,1612,1626.1,1606.3
7/22/11,1601.5,143057,1601,1607.7,1583.8
7/21/11,1587,174239,1596,1604.8,1585.1
7/20/11,1596.9,131672,1591,1600.6,1581.3
7/19/11,1601.1,164599,1602.8,1610.4,1582.7
7/18/11,1602.4,120006,1601,1607.8,1591.6
7/15/11,1590.1,110025,1583.8,1593.4,1576.5
7/14/11,1589.3,176295,1591,1594.9,1579.5
7/13/11,1585.5,180821,1577.7,1587.6,1577.7
7/12/11,1562.3,157220,1552,1574,1541.1
7/11/11,1548.8,10,1550,1550,1543.1
7/8/11,1541.2,3,1527,1542.6,1526.6
7/7/11,1530.2,55,1529.1,1533.1,1522.7
7/6/11,1528.7,67,1513.7,1531.5,1510.3
7/5/11,1512.3,153,1495.3,1515,1493.7
7/1/11,1482.3,66,1502.2,1502.2,1480
6/30/11,1502.3,65,1511.5,1514,1500.6
6/29/11,1509.9,354,1504.1,1512.2,1504.1
6/28/11,1499.7,169,1499.9,1505,1496.1
6/27/11,1496,135,1503.5,1503.5,1490.7
6/24/11,1500.5,203,1524.7,1525,1498.5
6/23/11,1520.1,300,1547.2,1547.2,1514.7
6/22/11,1552.9,218,1547.2,1558.5,1544.4
6/21/11,1546,119,1540.1,1547.5,1540
6/20/11,1541.5,99,1536,1545.7,1535.2
6/17/11,1538.6,71,1523,1541.6,1523
6/16/11,1529.3,164,1526,1531.2,1522
6/15/11,1525.6,644,1525,1533.4,1515
6/14/11,1523.8,286,1517.2,1526.1,1513.1
6/13/11,1515,840,1528.1,1533,1511.3
6/10/11,1528.6,613,1543.7,1543.9,1526.4
6/9/11,1542.1,281,1536.1,1548.8,1534.4
6/8/11,1538.1,436,1544.2,1544.2,1531.3
6/7/11,1543.3,2385,1545,1549.9,1537.2
6/6/11,1546.5,676,1542.9,1553.9,1542
6/3/11,1541.7,1648,1534.7,1546.3,1525
6/2/11,1532,1611,1541.3,1544.5,1520
6/1/11,1542.4,2576,1535.7,1550.6,1529.7
5/31/11,1535.9,6036,1538.9,1541.1,1532.4
5/27/11,1536.3,71396,1519.4,1538.5,1518.4
5/26/11,1523.7,126993,1519.8,1532.1,1515.6
5/25/11,1526.7,178364,1527,1532.5,1521.3
5/24/11,1523.3,200775,1525,1529,1520.3
5/23/11,1515.4,175814,1510,1519,1503.7
5/20/11,1508.9,183296,1493.5,1515.8,1486.4
5/19/11,1492.4,144424,1495.5,1499.6,1485.8
5/18/11,1495.8,131003,1491.5,1499.7,1484.6
5/17/11,1480,174918,1490,1497.5,1471.1
5/16/11,1490.6,115449,1501,1504.3,1486
5/13/11,1493.6,174461,1505.5,1516.4,1482
5/12/11,1506.8,190501,1488,1509.7,1477.6
5/11/11,1501.4,185349,1511,1526.8,1495.4
5/10/11,1516.9,132383,1510,1520,1505.2
5/9/11,1503.2,143369,1500,1513.9,1489
5/6/11,1491.6,246135,1480,1498.5,1471.1
5/5/11,1481.4,299456,1510.2,1522.1,1462.5
5/4/11,1515.3,224063,1540.8,1543.5,1505.5
5/3/11,1540.4,193364,1544,1551.4,1516.2
5/2/11,1557.1,187876,1553,1577.4,1540.3
4/29/11,1556.4,142116,1539.7,1569.8,1532.1
4/28/11,1531.2,166099,1527,1538.8,1524.5
4/27/11,1517.1,151915,1508.2,1527.7,1503.3
4/26/11,1503.5,130865,1507.2,1508.5,1492
4/25/11,1509.1,116925,1504,1519.2,1502.2
4/21/11,1503.8,109456,1501.8,1509.6,1500.4
4/20/11,1498.9,135230,1496.1,1506.5,1493.8
4/19/11,1495.1,121179,1492.8,1500.5,1488.2
4/18/11,1492.9,186092,1487,1498.6,1477.8
4/15/11,1486,129043,1475,1489.1,1472.2
4/14/11,1472.4,144798,1464,1475.2,1464
4/13/11,1455.6,106654,1459.9,1463.7,1452
4/12/11,1453.6,170438,1466.8,1466.8,1447
4/11/11,1468.1,102124,1468.5,1478,1460.2
4/8/11,1474.1,109041,1471.4,1476.2,1457.7
4/7/11,1459.3,101916,1463.8,1463.8,1457.5
4/6/11,1458.5,115608,1467,1463.7,1455.1
4/5/11,1452.5,149302,1436,1456.9,1432.6
4/4/11,1433,77128,1440,1440.3,1429.1
4/1/11,1428.9,155846,1421.5,1437.8,1413.5
3/31/11,1439.9,114136,1438,1441,1421.7
3/30/11,1424.9,149148,1430,1431.7,1413.1
3/29/11,1417.5,116695,1418,1424.7,1412.1
3/28/11,1421.3,97394,1430,1433.3,1411.5
3/25/11,1426.2,170044,1433.5,1438.1,1422
3/24/11,1434.9,163487,1440,1448.6,1423.7
3/23/11,1438,114361,1438,1441.2,1425.8
3/22/11,1427.6,106802,1423.2,1432.3,1419.5
3/21/11,1426.4,113333,1433.5,1435.1,1423.5
3/18/11,1416.1,123402,1417.5,1424.1,1402.2
3/17/11,1404.2,101459,1398,1405.4,1386.8
3/16/11,1396.1,137590,1398,1406.6,1392.3
3/15/11,1392.8,224357,1386.5,1429,1380.7
3/14/11,1424.9,99942,1430,1433.5,1418.2
3/11/11,1421.8,155796,1410.8,1424.6,1404.8
3/10/11,1412.5,183484,1421.8,1431.8,1403
3/9/11,1429.6,112858,1434,1436.8,1423.2
3/8/11,1427.2,115103,1425.5,1437.2,1423.6
3/7/11,1434.5,152979,1443.5,1445.7,1428.3
3/4/11,1428.6,130176,1424,1432.8,1413.8
3/3/11,1416.4,182347,1423,1436.9,1410.6
3/2/11,1437.7,137937,1436,1441,1428.2
3/1/11,1431.2,148915,1421.8,1433.4,1420.8
2/28/11,1409.9,104629,1411.7,1417,1405.2
2/25/11,1409.3,109650,1407.5,1412.4,1400.1
2/24/11,1415.8,169630,1415,1418.8,1392.2
2/23/11,1414,134786,1406,1417.3,1396
2/22/11,1401.1,206459,1403,1411.5,1390.1
2/18/11,1388.6,103320,1383.8,1392.6,1382
2/17/11,1385.1,87555,1381,1385.4,1374.6
2/16/11,1375.1,123348,1372,1382.7,1368.3
2/15/11,1374.1,98493,1375.8,1377.5,1361.3
2/14/11,1365.1,87693,1360.5,1367.5,1354.4
2/11/11,1360.4,121249,1362.8,1369.7,1354.3
2/10/11,1362.5,109765,1354,1366.8,1351.4
2/9/11,1365.5,97958,1364.2,1367.7,1358.3
2/8/11,1364.1,124328,1351.5,1368.7,1348.9
2/7/11,1348.2,74071,1350.8,1354.5,1344.1
2/4/11,1349,130290,1355,1361,1345.5
2/3/11,1353,172388,1336,1356.6,1325.3
2/2/11,1332.1,100818,1338,1345.6,1327.3
2/1/11,1340.3,134894,1334,1344.1,1326
1/31/11,1334.5,143506,1325.7,1338.1,1325.7
1/28/11,1341.7,225154,1313.8,1348,1309.1
1/27/11,1319.8,167875,1329.8,1349,1312.1
1/26/11,1333,172339,1330.6,1341.8,1324.3
1/25/11,1332.3,195525,1328.4,1338,1321.9
1/24/11,1344.5,157957,1344.3,1352.4,1333.1
1/21/11,1341,144887,1342.7,1349.7,1337
1/20/11,1346.5,214392,1349,1370.9,1342.4
1/19/11,1370.2,120656,1374,1378.9,1365.5
1/18/11,1368.2,152601,1371.8,1376,1356.8
1/14/11,1360.5,186562,1364.5,1377.8,1354.6
1/13/11,1387,177998,1390.8,1392.9,1370.2
1/12/11,1385.8,131346,1378.8,1389,1376.3
1/11/11,1384.3,140583,1383,1386.8,1372.4
1/10/11,1374.1,106364,1370,1376.4,1365
1/7/11,1368.9,208511,1368,1379,1352.7
1/6/11,1371.7,152250,1368.5,1380,1364.3
1/5/11,1373.7,181382,1364.7,1385.2,1364
1/4/11,1378.8,198675,1401,1417.8,1375
1/3/11,1422.9,71838,1422.4,1424.4,1413.1
12/31/10,1421.4,41573,1412,1422,1404.6
12/30/10,1405.9,55932,1404,1415.4,1403.5
12/29/10,1413.5,64881,1406,1414.9,1401.5
12/28/10,1405.6,94213,1404.8,1407.5,1383.1
12/27/10,1382.9,42470,1378.9,1387,1372.7
12/23/10,1380.5,70229,1378.3,1389,1372.6
12/22/10,1387.4,52711,1390,1391.7,1385.3
12/21/10,1388.8,76473,1384.5,1393,1381.4
12/20/10,1386.1,85327,1386.7,1388.9,1376.6
12/17/10,1379.2,98126,1373.5,1379.8,1365.4
12/16/10,1371,165939,1377.9,1387.3,1361.6
12/15/10,1386.2,132922,1387.5,1398,1381.2
12/14/10,1404.3,123460,1400.8,1408.9,1392.4
12/13/10,1398,104046,1396.8,1400.2,1380.8
12/10/10,1384.9,124516,1379.5,1393,1372.7
12/9/10,1392.8,116670,1386.1,1395.6,1381.1
12/8/10,1383.2,197347,1387.2,1387.5,1373
12/7/10,1409,176126,1422.5,1432.5,1400.8
12/6/10,1416.1,119243,1412.8,1422.4,1409.8
12/3/10,1406.2,141209,1408,1409.9,1385.3
12/2/10,1389.3,123048,1390,1399.7,1385.1
12/1/10,1388.3,146524,1391.5,1398.3,1383
11/30/10,1386.1,150350,1384.7,1391.1,1360
11/29/10,1367.5,170868,1358.3,1370.7,1354.5
11/26/10,1364.3,105434,1355.5,1376.8,1352
11/24/10,1375,91629,1379.6,1383,1370.8
11/23/10,1377.6,214808,1365.8,1382.9,1355.6
11/22/10,1357.8,154048,1353.5,1364.8,1347.9
11/19/10,1352.3,154812,1342.3,1362.9,1341
11/18/10,1353,172573,1353.5,1359,1334
11/17/10,1336.9,151137,1342,1344.6,1330.1
11/16/10,1338.4,271488,1357,1364.3,1329
11/15/10,1368.5,175775,1363,1376.6,1356.5
11/12/10,1365.5,277728,1386,1410,1359.3
11/11/10,1403.3,160927,1402.7,1417.6,1396.5
11/10/10,1399.3,256714,1398,1410,1383.4
11/9/10,1410.1,277381,1415,1424.3,1392.7
11/8/10,1403.2,161956,1390.8,1410.4,1386.6
11/5/10,1397.7,215488,1385.9,1398.7,1371.9
11/4/10,1383.1,210600,1378.8,1385,1346.7
11/3/10,1337.6,237403,1359.8,1364.8,1325.5
11/2/10,1356.9,106900,1358.3,1359.9,1350.2
11/1/10,1350.6,119245,1359.7,1366.4,1349.1
10/29/10,1357.6,151323,1348,1359.7,1335.2
10/28/10,1342.5,136483,1333,1346.2,1322.9
10/27/10,1322.6,152803,1324.5,1343.7,1318.6
10/26/10,1338.6,145396,1332.5,1343.8,1328.1
10/25/10,1338.9,132438,1340.4,1349.5,1329.3
10/22/10,1325.1,133227,1322,1328.8,1315.6
10/21/10,1325.6,194439,1341,1344.8,1318.2
10/20/10,1344.2,146967,1341,1348.1,1331.1
10/19/10,1336,238455,1345.7,1371.7,1328.4
10/18/10,1372.1,124174,1364.8,1373.6,1353.2
10/15/10,1372,181497,1381.4,1381.4,1364.4
10/14/10,1377.6,164706,1379,1388.1,1371.1
10/13/10,1370.5,166155,1360,1375.7,1350
10/12/10,1346.7,125161,1353,1356.3,1341.4
10/11/10,1354.4,101100,1343.5,1356.3,1341.1
10/8/10,1345.3,181790,1342,1350.8,1325.6
10/7/10,1335,243727,1357,1366,1326.5
10/6/10,1347.7,116844,1345.2,1351,1340
10/5/10,1340.3,139297,1332,1342.9,1313.3
10/4/10,1316.8,70776,1314.3,1321.3,1313.4
10/1/10,1317.8,98592,1316.2,1322,1307.3
9/30/10,1309.6,148371,1314.2,1317.5,1297
9/29/10,1310.3,107205,1308.5,1314.8,1306.1
9/28/10,1308.3,182188,1287.9,1311.8,1276.2
9/27/10,1298.6,68704,1299,1301.3,1295.8
